ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING
101823862;10051584;245058288;0;Kreuzackerweg;20a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584008435;47.45834508
100332748;10087184;410198;0;Krebsenbachweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591610228;47.45938763
100332772;10177200;410222;0;Moosackerweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591459289;47.45761601
101051747;10107056;3032910;0;Muggenbergweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596699915;47.45843646
101289845;10087186;3121566;0;Vogtackerweg;31;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585239307;47.45745312
101558905;10103052;245054881;0;Mattenweg;37a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59492186;47.45808809
101546641;10024290;245051184;0;Bergmattenweg;66;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578840537;47.45989839
100332789;10063994;410240;0;Rauracherweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593492368;47.45903438
100341181;10024296;410582;0;Im Herrengarten;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589203843;47.45725019
102470971;10024299;245067880;0;Nespelmattweg;5c;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;06.04.2022;7.595487907;47.46118128
100339145;10051582;410114;0;Hauptstrasse;25b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590630934;47.46011743
